timestamp,mmsi,name,shiptype,latlon,richting,lengte,breedte
2025-12-11 14:22:00,244670181,SERVICE 3,Onbekend,"51.85544, 6.09211",opvaart,35,6
2025-12-11 14:25:30,244060084,EXUMA,Onbekend,"52.03892, 6.11228",opvaart,55,7
2025-12-11 14:34:45,244100272,RENOVATIE,Vrachtschip,"51.85054, 6.13997",afvaart,135,14
2025-12-11 14:41:34,244660035,KVB DEO GRATIAS,Vrachtschip,"51.90009, 5.60373",afvaart,184,13
2025-12-11 14:41:52,269057103,DCS AMETHYST 2,Passagiersschip,"51.85498, 5.85525",opvaart,110,12
2025-12-11 14:47:45,244130438,EUROPA,Vrachtschip,"51.82793, 6.21871",opvaart,135,16
2025-12-11 14:48:13,244700833,MARTINA 2,Onbekend,"51.88146, 6.01538",opvaart,35,6
2025-12-11 14:48:18,205372090,KIRSTEN,Vrachtschip,"51.89879, 5.63036",afvaart,110,12
2025-12-11 14:54:33,244690409,CALANDPLUS,Onbekend,"51.86981, 6.04396",afvaart,36,6
2025-12-11 14:56:39,244013109,ESTO FIDELIS,Vrachtschip,"51.95763, 5.65373",afvaart,80,9
2025-12-11 14:59:22,244110268,DEIMOS,Vrachtschip,"52.10260, 6.20491",opvaart,69,8
2025-12-11 15:02:15,244218882,K2,Tanker,"51.83582, 6.17897",opvaart,67,8
2025-12-11 15:03:39,244602311,,,"51.86324, 5.98445",opvaart,,
2025-12-11 15:10:35,244670182,SERVICE 4,Onbekend,"51.85399, 6.08408",opvaart,35,6
2025-12-11 15:21:25,211455300,SCHLOSS MAINAU,Tanker,"51.86334, 5.98389",opvaart,110,12
2025-12-11 15:21:51,211439370,SCHLOSS CHAMBORD,Tanker,"51.85079, 6.13642",opvaart,110,12
2025-12-11 15:24:10,205432590,ISAIAH,Vrachtschip,"51.86582, 5.87295",afvaart,75,8
2025-12-11 15:25:17,244730580,AVENSIS,Vrachtschip,"52.16698, 6.12252",afvaart,105,10
2025-12-11 15:28:39,244660727,,,"51.86303, 5.98396",opvaart,,
2025-12-11 15:32:13,211513790,BIBERACH,Tanker,"51.87603, 5.78451",afvaart,85,9
2025-12-11 15:46:41,244650889,FORENSO,Vrachtschip,"51.81406, 6.27572",afvaart,135,12
2025-12-11 15:46:53,244670320,JOHANNA,Vrachtschip,"51.89963, 5.62990",afvaart,187,12
2025-12-11 15:52:27,244660297,MICHIGAN,Vrachtschip,"51.80145, 6.28874",afvaart,135,15
2025-12-11 15:54:53,244700597,,,"51.86446, 5.98468",opvaart,,
2025-12-11 15:56:39,244060233,SPECTER,Vrachtschip,"51.87798, 6.03549",opvaart,110,12
2025-12-11 15:58:33,244660664,OLEANDER,Vrachtschip,"51.85379, 6.08786",afvaart,106,11
2025-12-11 16:00:40,218017870,OTELLO,Passagiersschip,"51.86186, 5.82738",afvaart,,
2025-12-11 16:02:01,244740497,ANORA,Vrachtschip,"51.97427, 6.25362",opvaart,55,8
2025-12-11 16:06:14,244006118,ELEGANCE II,Vrachtschip,"51.89920, 5.63032",afvaart,172,10
2025-12-11 16:08:28,244650992,HYADE,Onbekend,"51.89997, 5.58387",afvaart,110,12
2025-12-11 16:08:58,244660741,THE AN XV,Onbekend,"51.90281, 6.01009",opvaart,70,7
2025-12-11 16:12:42,244670927,ODONATA,Onbekend,"51.87103, 5.86602",afvaart,80,9
2025-12-11 16:13:00,205370290,ASDETA,Vrachtschip,"51.82855, 6.22088",opvaart,110,11
2025-12-11 16:13:57,244187966,PIZ ARINA,Tanker,"51.86288, 5.98348",opvaart,86,11
2025-12-11 16:18:35,244780627,HYDRA,Vrachtschip,"51.82814, 6.22466",afvaart,86,10
2025-12-11 16:20:33,244043389,PAUL,Vrachtschip,"51.82733, 6.22389",opvaart,110,12
2025-12-11 16:22:51,244660626,VANTAGE,Onbekend,"51.86263, 5.98373",opvaart,135,12
2025-12-11 16:23:39,244620958,NOORDENWIND,Vrachtschip,"51.82807, 6.21217",opvaart,111,12
2025-12-11 16:25:51,244013027,KEDIA,Vrachtschip,"52.14623, 6.21952",opvaart,80,9
2025-12-11 16:26:01,244710305,AMETHYST,Vrachtschip,"51.85356, 6.08773",afvaart,190,12
2025-12-11 16:27:19,211179370,,,"51.87806, 5.99732",afvaart,,
2025-12-11 16:29:28,253242377,SYNTHESE 17,Onbekend,"51.89745, 5.65422",afvaart,86,12
2025-12-11 16:31:04,269057114,CAROLIN,Onbekend,"51.82850, 6.21942",afvaart,110,12
2025-12-11 16:31:13,244376425,BLUE MARJAN,Tanker,"51.82852, 6.21939",opvaart,110,12
2025-12-11 16:34:05,253242513,SYNTHESE 18,Tanker,"51.89454, 5.64591",opvaart,111,13
2025-12-11 16:36:55,211514600,,,"51.86433, 5.98310",opvaart,,
2025-12-11 16:40:10,244670528,CATALEYA,Vrachtschip,"51.89110, 5.70409",afvaart,86,10
2025-12-11 16:43:04,244690071,RANGER,Vrachtschip,"51.90804, 5.99536",afvaart,110,12
2025-12-11 16:47:45,244700802,SANSTOARM,Vrachtschip,"51.91212, 5.98844",opvaart,62,7
2025-12-11 16:57:25,244110172,MIRYANA,Vrachtschip,"51.89156, 5.69989",afvaart,105,11
2025-12-11 16:57:38,244670579,,,"51.86496, 5.98299",opvaart,,
2025-12-11 16:58:19,244780245,VIA NOVA,Onbekend,"51.83677, 6.17242",opvaart,,1
2025-12-11 16:58:33,244700810,,,"51.88158, 6.00964",,,
2025-12-11 16:58:57,244690462,NOMADISCH 1+2,Vrachtschip,"51.90193, 5.56937",afvaart,172,12
2025-12-11 17:05:08,244660532,SQUARE,Vrachtschip,"51.85074, 6.10791",opvaart,190,13
2025-12-11 17:07:12,269057040,,,"51.86238, 5.98385",opvaart,,
2025-12-11 17:07:25,244070618,RWS 43,Onbekend,"51.96923, 5.92803",afvaart,19,6
2025-12-11 17:08:39,244730565,HANNEKE,Tanker,"51.82830, 6.22199",opvaart,86,10
2025-12-11 17:09:13,211748260,LOUISA,Tanker,"51.85213, 6.09405",opvaart,110,12
2025-12-11 17:10:00,244660563,DEO-FAVENTE,Vrachtschip,"51.89329, 5.67854",afvaart,80,8
2025-12-11 17:14:55,244183511,DUTCH MELODY,Passagiersschip,"51.85001, 5.86585",opvaart,110,12
2025-12-11 17:23:55,270252000,KVB BOHEMIA,Onbekend,"51.90352, 6.00756",opvaart,137,9
2025-12-11 17:26:18,244730336,,,"51.85508, 6.08623",afvaart,,
2025-12-11 17:28:45,244710110,SANARA,Vrachtschip,"52.13111, 6.14197",afvaart,80,9
2025-12-11 17:38:32,244710277,,,"51.88195, 6.00641",,,
2025-12-11 17:55:58,244770601,ORION,Vrachtschip,"51.87802, 6.03573",afvaart,72,8
2025-12-11 17:57:44,211488280,,,"51.85883, 6.09164",afvaart,,
2025-12-11 17:58:05,244670355,BORNEO,Onbekend,"51.89884, 5.64033",afvaart,110,12
2025-12-11 17:58:42,244700652,DOLLARD,Vrachtschip,"51.88186, 5.97710",afvaart,106,12
2025-12-11 17:58:53,269057834,BASILEA,Vrachtschip,"51.89956, 5.62600",afvaart,110,12
2025-12-11 18:01:22,244209247,VIRAYA,Tanker,"51.83130, 6.19392",opvaart,135,12
2025-12-11 18:04:03,244660422,CHUBASCO,Tanker,"51.83427, 6.18230",afvaart,109,12
2025-12-11 18:07:18,244660530,ENJOY,Tanker,"51.83148, 6.19270",opvaart,110,11
2025-12-11 18:09:09,244009995,,,"51.86234, 6.07153",,,
2025-12-11 18:10:15,244870457,OVERWAARD,Onbekend,"51.85366, 6.08733",afvaart,82,9
2025-12-11 18:12:01,269057765,VIKING GYMIR,Onbekend,"51.89934, 5.62921",afvaart,136,12
2025-12-11 18:13:45,244150799,MAITE,Vrachtschip,"51.90273, 6.01008",opvaart,80,9
2025-12-11 18:15:05,211169320,,,"51.88141, 6.01400",afvaart,,
2025-12-11 18:15:12,244726231,NAMASTE,Vrachtschip,"52.16273, 6.24740",opvaart,39,5
2025-12-11 18:17:45,244690300,,,"51.85489, 6.08516",afvaart,,
2025-12-11 18:23:53,244700886,GREFO,Onbekend,"52.16267, 6.27704",afvaart,60,7
2025-12-11 18:24:04,244810881,TERRA 2,Vrachtschip,"51.81947, 6.25329",afvaart,135,12
2025-12-11 18:31:22,244700937,IRIS,Onbekend,"51.90343, 6.00747",opvaart,67,10
2025-12-11 18:36:01,211671400,SINCERITY,Tanker,"51.83063, 6.19345",afvaart,110,12
2025-12-11 18:41:35,244384750,,,"51.86335, 5.98417",opvaart,,
2025-12-11 18:43:51,244700376,MARIA JEANET,Onbekend,"51.89071, 5.70752",afvaart,110,10
2025-12-11 18:44:11,253231106,,,"51.88113, 6.00591",,,
2025-12-11 18:44:18,244650953,KRUIER,Onbekend,"51.85406, 6.08732",afvaart,172,12
2025-12-11 18:50:08,244620947,VEERHAVEN X,Vrachtschip,"51.89800, 5.63688",afvaart,193,35
2025-12-11 18:53:13,269057686,VIKING SIGRUN,Onbekend,"51.89833, 5.63917",afvaart,135,12
2025-12-11 18:54:25,269057275,JOHANN STRAUSS,Passagiersschip,"51.97609, 5.90969",afvaart,111,12
2025-12-11 18:58:14,244630436,REMBRANDT VAN RIJN,Passagiersschip,"51.97557, 5.91134",afvaart,110,11
2025-12-11 18:59:30,244700842,VEENDAM,Onbekend,"51.87631, 5.78777",afvaart,86,12
2025-12-11 19:02:15,244690351,AMICITAS,Vrachtschip,"52.12256, 6.18566",opvaart,65,7
2025-12-11 19:04:33,244180626,WAALPLUS,Onbekend,"51.85909, 6.07600",opvaart,32,6
2025-12-11 19:08:23,211473910,,,"51.86974, 5.98873",opvaart,,
2025-12-11 19:20:57,244710964,CHILA,Vrachtschip,"51.86452, 5.98365",opvaart,110,10
2025-12-11 19:22:42,244670978,DAMIANO,Tanker,"51.82846, 6.21534",opvaart,85,10
2025-12-11 19:31:18,244710971,,,"51.85139, 6.09437",opvaart,,
2025-12-11 19:38:48,244740119,,,"51.86226, 5.98399",opvaart,,
2025-12-11 19:39:55,244690957,NAVATA,Vrachtschip,"51.85384, 6.08780",afvaart,86,10
2025-12-11 19:44:28,244150209,VLIELAND,Vrachtschip,"51.82557, 6.23186",afvaart,110,12
2025-12-11 19:47:32,244100961,ROLF MONI,Vrachtschip,"51.87961, 5.96464",afvaart,105,12
2025-12-11 19:50:43,244750310,MADJOE,Vrachtschip,"51.90352, 6.00808",opvaart,68,8
2025-12-11 19:56:36,269057117,SWISS CROWN,Passagiersschip,"51.85368, 6.08746",afvaart,110,12
2025-12-11 19:58:58,244750594,ADRIANA,Vrachtschip,"51.89596, 5.67597",afvaart,85,8
2025-12-11 19:59:00,244721416,BLAAK,Tanker,"51.83843, 6.17507",opvaart,86,12
2025-12-11 20:04:28,211445250,EILTANK 28,Onbekend,"51.87137, 5.83495",afvaart,86,10
2025-12-11 20:07:02,244670415,RIGOLETTO,Passagiersschip,"51.85028, 5.86271",opvaart,105,11
2025-12-11 20:11:36,244750633,VEERHAVEN III,Vrachtschip,"51.81210, 6.28322",afvaart,270,23
2025-12-11 20:13:46,244690731,HAMARITHA,Vrachtschip,"51.90337, 6.00744",opvaart,86,10
2025-12-11 20:15:35,244078721,VARIATIE,Onbekend,"51.87097, 5.84892",afvaart,81,
2025-12-11 20:16:29,211694430,SLOT ELSLOO,Onbekend,"51.82620, 6.22385",opvaart,110,12
2025-12-11 20:16:51,244130941,NAUTICTRANS,Vrachtschip,"51.90344, 6.00772",opvaart,110,12
2025-12-11 20:20:40,205554190,ORTELIUS,Vrachtschip,"51.82818, 6.21488",opvaart,86,10
2025-12-11 20:22:07,246231000,H&S BRAVERY,Vrachtschip,"51.82753, 6.22701",opvaart,82,11
2025-12-11 20:25:22,244150220,,,"51.86582, 5.98492",opvaart,,
2025-12-11 20:32:47,244710182,PASAR,Tanker,"51.84486, 6.13592",opvaart,86,9
2025-12-11 20:33:24,244660831,SAYONARA,Onbekend,"51.89907, 6.01122",opvaart,88,12
2025-12-11 20:34:56,244100272,RENOVATIE,Vrachtschip,"51.83919, 6.17259",opvaart,135,14
2025-12-11 20:37:30,244210279,EXCELSIOR,Onbekend,"51.83608, 6.17481",opvaart,135,13
2025-12-11 20:42:46,253242471,HERKULES VIII,Onbekend,"51.84482, 6.14987",opvaart,,
2025-12-11 20:44:08,269057413,AMAPRIMA,Passagiersschip,"51.89853, 5.63785",afvaart,135,12
2025-12-11 20:45:47,244650838,DA VINCI,Tanker,"51.82738, 6.22628",opvaart,110,12
2025-12-11 20:51:18,244770077,DOROTHEA,Vrachtschip,"51.90338, 6.00771",opvaart,67,8
2025-12-11 21:03:24,244110268,DEIMOS,Vrachtschip,"52.16675, 6.40480",afvaart,69,8
2025-12-11 21:13:02,244602311,HORNHAFEN,Onbekend,"51.85049, 6.13716",opvaart,86,10
2025-12-11 21:15:21,244850762,MI VIDA,Vrachtschip,"51.90326, 5.63968",afvaart,109,11
2025-12-11 21:16:38,244740336,ANTI-LOPE,Vrachtschip,"51.85098, 5.85106",opvaart,39,5
2025-12-11 21:22:02,211439370,SCHLOSS CHAMBORD,Tanker,"51.85079, 6.13639",opvaart,110,12
2025-12-11 21:22:52,205384790,AQUAPOLIS,Vrachtschip,"51.90151, 5.57675",opvaart,135,18
2025-12-11 21:26:01,211487210,PHERUSA,Tanker,"51.89268, 5.70318",afvaart,110,12
2025-12-11 21:26:27,205499990,TATIANA,Vrachtschip,"51.89381, 5.67977",afvaart,86,10
2025-12-11 21:29:07,244700736,ZELDENRUST,Onbekend,"51.90570, 5.57638",opvaart,87,12
2025-12-11 21:30:57,244670050,AVALON,Vrachtschip,"51.85817, 6.08413",afvaart,135,11
2025-12-11 21:31:32,244630718,JORDY M,Onbekend,"51.89505, 5.59074",afvaart,110,12
2025-12-11 21:37:38,244013109,ESTO FIDELIS,Vrachtschip,"51.95765, 5.65127",afvaart,80,9
2025-12-11 21:51:11,244630036,CAAN,Vrachtschip,"52.16622, 6.30341",afvaart,110,13
2025-12-11 21:54:37,244700224,TRANSIENT,Vrachtschip,"51.85392, 6.08774",afvaart,85,10
2025-12-11 21:55:35,244650952,,,"51.88107, 6.00606",,,
2025-12-11 22:01:59,244670047,MEDEDINGER,Vrachtschip,"51.86914, 5.98149",opvaart,80,9
2025-12-11 22:03:37,244690569,,,"51.86323, 5.98338",opvaart,,
2025-12-11 22:06:33,244006118,ELEGANCE II,Vrachtschip,"51.82832, 6.20447",opvaart,172,10
2025-12-11 22:07:11,211509670,,,"51.86340, 5.98323",opvaart,,
2025-12-11 22:13:26,244001750,NOMEVA,Tanker,"51.86375, 5.98429",opvaart,135,12
2025-12-11 22:18:56,244650992,HYADE,Onbekend,"51.86175, 5.82900",afvaart,110,12
2025-12-11 22:24:24,269057853,SALUDO,Tanker,"51.82316, 6.24387",afvaart,135,12
2025-12-11 22:33:37,253242377,SYNTHESE 17,Onbekend,"51.83131, 6.19083",opvaart,86,12
2025-12-11 22:34:31,244180386,DEO GRATIAS,Vrachtschip,"51.86364, 5.98377",opvaart,110,12
2025-12-11 22:52:38,244700065,MARELSA,Vrachtschip,"51.82810, 6.22252",opvaart,80,9
2025-12-11 22:59:23,269057719,LADY DILETTA,Passagiersschip,"51.85320, 6.08746",afvaart,135,12
2025-12-11 23:00:19,244093294,PIZ DOLF,Tanker,"51.85384, 6.08783",afvaart,110,12
2025-12-11 23:01:55,244670923,VALINTA,Vrachtschip,"51.90339, 6.00770",opvaart,110,10
2025-12-11 23:01:59,205415190,THEODELA,Tanker,"51.86991, 5.81206",afvaart,110,12
2025-12-11 23:03:49,244730094,DEO JUVANTE,Onbekend,"51.87875, 5.82411",afvaart,86,9
2025-12-11 23:07:35,244180739,VERTIGO,Tanker,"51.82881, 6.21190",opvaart,86,11
2025-12-11 23:10:58,211552670,WERNER REICH,Tanker,"51.85364, 6.08745",afvaart,110,11
2025-12-11 23:24:13,205556090,,,"51.86297, 5.98412",opvaart,,
2025-12-11 23:26:48,211496490,,,"51.87640, 6.02192",afvaart,,
2025-12-11 23:28:13,244070618,RWS 43,Onbekend,"51.87375, 5.79359",afvaart,19,6
2025-12-11 23:37:36,205289790,EMMA,Tanker,"51.86441, 5.98378",opvaart,110,12
2025-12-11 23:43:39,244660356,,,"51.86461, 5.98316",opvaart,,
2025-12-11 23:50:22,244110172,MIRYANA,Vrachtschip,"51.85687, 6.09097",opvaart,105,11
2025-12-11 23:55:46,244150552,GELDERLAND,Onbekend,"51.85037, 5.86003",afvaart,10,4
