timestamp,mmsi,name,shiptype,latlon,richting,lengte,breedte
2025-12-13 14:30:08,211883510,SLOT YORK,Tanker,"51.82798, 6.21459",opvaart,111,12
2025-12-13 14:35:10,244620207,SPLENDOR,Vrachtschip,"51.85432, 6.08692",afvaart,135,12
2025-12-13 14:35:17,244770077,DOROTHEA,Vrachtschip,"51.85615, 6.09276",afvaart,67,8
2025-12-13 14:38:26,244770362,BON VOYAGE,Onbekend,"51.85101, 6.14101",afvaart,65,2
2025-12-13 14:43:00,244780043,BATAVIER,Vrachtschip,"51.89031, 5.73462",afvaart,86,8
2025-12-13 14:49:02,244660319,,,"51.85370, 6.08768",afvaart,,
2025-12-13 14:50:27,205388490,TIGRIS,Vrachtschip,"51.86923, 5.83609",afvaart,110,12
2025-12-13 14:53:44,244670415,RIGOLETTO,Passagiersschip,"51.85048, 5.86039",opvaart,105,11
2025-12-13 14:56:24,244127067,WESTERTOREN,Vrachtschip,"52.16518, 6.12454",afvaart,105,11
2025-12-13 14:59:33,244670582,ULTIMO,Onbekend,"52.16459, 6.26249",opvaart,84,14
2025-12-13 14:59:56,211169520,HEINZ HOFMANN&MSG,Vrachtschip,"51.89365, 5.68102",afvaart,185,11
2025-12-13 15:00:46,244630141,MAXWELL,Tanker,"51.83701, 6.17418",opvaart,86,12
2025-12-13 15:07:28,244620947,VEERHAVEN X,Vrachtschip,"51.89785, 5.61225",afvaart,193,35
2025-12-13 15:09:04,244660049,HANZESTAD,Vrachtschip,"51.86313, 5.98364",opvaart,86,10
2025-12-13 15:09:26,244660841,VOLLENHOVE,Onbekend,"51.82503, 6.22304",opvaart,86,12
2025-12-13 15:12:28,244730336,TERCERO,Vrachtschip,"51.85056, 6.13899",opvaart,85,8
2025-12-13 15:16:43,244670495,VISTA MARE,Onbekend,"51.89859, 5.63267",opvaart,110,12
2025-12-13 15:17:07,244020518,VEERLE,Vrachtschip,"51.80776, 6.28833",opvaart,262,24
2025-12-13 15:18:01,211525600,GRETE MARIE,Tanker,"51.85403, 6.08828",afvaart,86,10
2025-12-13 15:18:27,244822424,INSPIRATION,Tanker,"51.81349, 6.27814",opvaart,125,15
2025-12-13 15:32:38,205244590,ENAXOR,Vrachtschip,"51.83603, 6.17495",opvaart,105,10
2025-12-13 15:41:40,211671400,SINCERITY,Tanker,"51.87454, 5.96603",afvaart,110,12
2025-12-13 15:44:01,244780760,OOSTERDOK,Onbekend,"51.85064, 5.87367",afvaart,19,6
2025-12-13 15:45:42,244180626,WAALPLUS,Onbekend,"51.86976, 6.04423",opvaart,32,6
2025-12-13 15:46:00,244110172,MIRYANA,Vrachtschip,"52.14738, 6.20408",opvaart,105,11
2025-12-13 15:47:14,211219600,,,"51.88083, 5.87377",afvaart,,
2025-12-13 15:49:13,244710413,STERREBOS,Vrachtschip,"51.89861, 5.63861",afvaart,86,10
2025-12-13 15:49:34,244650323,,,"51.86988, 5.98214",opvaart,,
2025-12-13 15:58:40,244690108,FOCUS,Vrachtschip,"52.16709, 6.39820",opvaart,87,10
2025-12-13 15:59:57,226015820,,,"51.86571, 5.98555",opvaart,,
2025-12-13 16:01:00,211518200,TERRA,Tanker,"51.84848, 6.11281",opvaart,86,10
2025-12-13 16:01:30,211473580,NIEDERSACHSEN 9,Onbekend,"51.89302, 5.68700",afvaart,85,9
2025-12-13 16:04:09,244660646,STOLT NECKAR,Tanker,"51.89986, 5.61315",afvaart,86,12
2025-12-13 16:04:18,244700940,VISION,Vrachtschip,"51.82217, 6.24950",afvaart,183,12
2025-12-13 16:08:55,244660500,KENORA,Tanker,"51.82848, 6.21465",opvaart,86,9
2025-12-13 16:10:00,211353520,AQUA SPRINTER1,Vrachtschip,"51.89953, 5.60306",afvaart,172,12
2025-12-13 16:12:03,211517480,,,"51.89655, 5.67293",opvaart,,
2025-12-13 16:16:14,244860636,UNION XIV,Tanker,"51.82848, 6.22118",opvaart,106,12
2025-12-13 16:19:35,244660594,VIERVERLATEN,Tanker,"51.85600, 5.83723",afvaart,64,7
2025-12-13 16:19:50,244670236,DYNAMICA,Vrachtschip,"51.81631, 6.24229",opvaart,214,12
2025-12-13 16:20:45,211645510,MARGRET DEYMANN,Tanker,"51.89687, 5.66172",afvaart,110,12
2025-12-13 16:24:51,244670388,KOOPHANDEL,Onbekend,"51.85619, 6.09183",opvaart,70,9
2025-12-13 16:25:14,211476070,HERKULES XII,Onbekend,"51.83923, 6.16949",opvaart,185,23
2025-12-13 16:25:44,211169230,RISKANT,Vrachtschip,"51.87575, 5.86494",afvaart,80,9
2025-12-13 16:26:02,211553110,MERAKI,Tanker,"51.89906, 5.61551",afvaart,86,10
2025-12-13 16:27:17,244087055,WEST VIRGINIA,Tanker,"51.89570, 5.53624",opvaart,135,18
2025-12-13 16:27:59,244030549,AZOLLA,Vrachtschip,"51.81919, 6.25778",opvaart,135,18
2025-12-13 16:34:09,244394718,DUANDRA,Onbekend,"51.81616, 6.27375",afvaart,135,18
2025-12-13 16:44:28,244730543,BLUE RADHIKA,Tanker,"51.86314, 6.07375",opvaart,110,12
2025-12-13 16:54:01,244183511,DUTCH MELODY,Passagiersschip,"51.84996, 5.86538",opvaart,110,12
2025-12-13 16:55:08,244140457,FUSION,Tanker,"51.86294, 5.98368",opvaart,110,12
2025-12-13 17:00:04,205355790,,,"51.86295, 5.98342",opvaart,,
2025-12-13 17:00:39,211811850,,,"51.86262, 5.98362",opvaart,,
2025-12-13 17:02:14,244710170,,,"51.86438, 5.98435",opvaart,,
2025-12-13 17:04:52,244750633,VEERHAVEN III,Vrachtschip,"51.78884, 6.31246",afvaart,270,23
2025-12-13 17:14:18,211882390,RHENUS ESSEN,Vrachtschip,"51.88020, 5.99743",afvaart,185,10
2025-12-13 17:17:29,244070898,PANERAI,Vrachtschip,"51.80621, 6.29379",opvaart,183,12
2025-12-13 17:24:05,205441490,PRESAGIO,Onbekend,"51.86449, 5.98405",opvaart,110,12
2025-12-13 17:28:32,269057141,VIKING HONIR,Passagiersschip,"51.89790, 5.64157",afvaart,135,12
2025-12-13 17:35:01,244870461,ZEMBLA,Onbekend,"51.83015, 6.21243",afvaart,135,18
2025-12-13 17:41:54,269057489,VIKING MANI,Passagiersschip,"51.89961, 5.61808",afvaart,135,12
2025-12-13 17:44:00,211821210,PORTLAND,Tanker,"51.82826, 6.21316",opvaart,86,11
2025-12-13 17:44:04,244650992,HYADE,Onbekend,"51.86440, 5.88552",afvaart,110,12
2025-12-13 17:47:28,244660908,,,"51.86444, 5.98428",opvaart,,
2025-12-13 17:49:19,244722317,MESSINA,Tanker,"51.89643, 5.66866",afvaart,135,12
2025-12-13 17:52:04,244078721,VARIATIE,Onbekend,"51.85879, 5.82759",opvaart,81,
2025-12-13 17:52:52,211703410,EILTANK 244,Onbekend,"51.89997, 5.61558",afvaart,110,11
2025-12-13 17:56:38,244050878,RWS44,Onbekend,"51.86044, 5.80131",afvaart,17,5
2025-12-13 17:57:25,244650588,CRIGEE,Vrachtschip,"51.89955, 5.62582",opvaart,135,15
2025-12-13 18:00:15,211472260,LEA,Tanker,"51.85427, 6.08855",afvaart,86,10
2025-12-13 18:10:32,205387990,MARCO POLO,Vrachtschip,"51.87257, 5.89785",afvaart,135,12
2025-12-13 18:11:09,205585590,MUSTANG,Vrachtschip,"51.85382, 6.08766",afvaart,110,12
2025-12-13 18:18:23,244650899,JANIENKE,Vrachtschip,"51.82829, 6.21801",opvaart,86,10
2025-12-13 18:22:34,244700639,,,"51.85383, 6.08782",afvaart,,
2025-12-13 18:27:40,244700771,CASCADE,Vrachtschip,"51.89865, 5.60226",afvaart,86,10
2025-12-13 18:28:26,244396627,WODARA,Vrachtschip,"51.85615, 6.09170",opvaart,85,10
2025-12-13 18:29:55,244650640,SIJTJE,Vrachtschip,"51.85533, 6.09129",opvaart,67,10
2025-12-13 18:43:53,244700802,SANSTOARM,Vrachtschip,"52.15581, 6.19487",opvaart,62,7
2025-12-13 18:48:21,226016760,ANARCHY,Vrachtschip,"51.86312, 5.98377",opvaart,110,10
2025-12-13 18:51:15,244670069,RAMSHOORN,Onbekend,"51.80698, 6.29261",opvaart,110,12
2025-12-13 18:53:24,211883810,TINTORETTO,Tanker,"51.86293, 5.98378",opvaart,110,12
2025-12-13 19:01:26,205447090,SEJONA,Vrachtschip,"51.86350, 5.98341",opvaart,110,12
2025-12-13 19:04:32,244731808,CONDOR,Vrachtschip,"51.87277, 6.03495",opvaart,135,12
2025-12-13 19:05:10,244700039,AQUITAINE,Vrachtschip,"51.85354, 6.08760",afvaart,69,10
2025-12-13 19:08:22,211732570,MONIKA DEYMANN,Vrachtschip,"51.84064, 6.16173",opvaart,135,14
2025-12-13 19:09:02,244660720,SOPHIA,Tanker,"51.83718, 6.17606",opvaart,110,12
2025-12-13 19:10:13,244690409,CALANDPLUS,Onbekend,"51.86148, 6.07170",opvaart,36,6
2025-12-13 19:25:04,244690697,MONTANA,Vrachtschip,"51.81589, 6.27064",afvaart,193,12
2025-12-13 19:26:59,211882550,,,"51.86595, 6.05461",afvaart,,
2025-12-13 19:40:43,244010334,ADELINE,Vrachtschip,"52.15442, 6.11843",afvaart,110,12
2025-12-13 19:45:13,244710007,LEVANTE,Vrachtschip,"51.85153, 5.81978",opvaart,110,11
2025-12-13 19:54:16,244029495,JOHANNES SR,Vrachtschip,"51.86127, 5.82610",afvaart,110,11
2025-12-13 19:58:07,244721464,SIMUL FORTI,Onbekend,"51.83272, 6.19090",opvaart,86,10
2025-12-13 20:00:55,211486980,EILTANK 38,Tanker,"51.86318, 5.98391",opvaart,85,10
2025-12-13 20:01:48,244620945,VEERHAVEN VIII,Vrachtschip,"51.88302, 5.43187",afvaart,193,35
2025-12-13 20:02:57,244710402,INGRID,Tanker,"51.82809, 6.21732",opvaart,85,10
2025-12-13 20:03:49,244660335,QUADRATUM,Vrachtschip,"51.82821, 6.21563",opvaart,85,10
2025-12-13 20:05:04,244700833,MARTINA 2,Onbekend,"51.87739, 6.02410",opvaart,35,6
2025-12-13 20:05:06,244770459,PALERMO,Onbekend,"51.82851, 6.21502",afvaart,105,11
2025-12-13 20:17:06,244660412,MA-BAKER,Tanker,"51.83684, 6.17224",opvaart,110,12
2025-12-13 20:24:27,244700697,AVELIE,Vrachtschip,"51.89805, 5.55502",afvaart,135,12
2025-12-13 20:28:46,244650900,INDEPENDENT,Vrachtschip,"51.88393, 5.74911",afvaart,183,12
2025-12-13 20:35:15,244650739,MOONLIGHT,Vrachtschip,"51.89948, 5.61627",opvaart,135,14
2025-12-13 20:36:32,244620207,SPLENDOR,Vrachtschip,"51.96520, 5.80068",opvaart,135,12
2025-12-13 20:37:43,244770077,DOROTHEA,Vrachtschip,"51.85655, 6.09285",afvaart,67,8
2025-12-13 20:39:25,244770362,BON VOYAGE,Onbekend,"51.85103, 6.14097",afvaart,65,2
2025-12-13 20:42:23,244780024,WARBER,Vrachtschip,"51.90321, 6.00817",opvaart,99,11
2025-12-13 20:52:14,211894850,SCHLOSS QUEDLINBURG,Onbekend,"51.83598, 6.16565",afvaart,110,12
2025-12-13 20:53:49,244670415,RIGOLETTO,Passagiersschip,"51.83055, 6.19575",opvaart,105,11
2025-12-13 20:58:12,244650953,KRUIER,Onbekend,"51.89749, 5.65725",afvaart,172,12
2025-12-13 21:07:28,244620947,VEERHAVEN X,Vrachtschip,"51.86467, 6.06572",opvaart,270,23
2025-12-13 21:09:08,244670638,BOSTON,Tanker,"51.82827, 6.22154",opvaart,110,12
2025-12-13 21:13:24,244650988,SENSATION,Vrachtschip,"51.81558, 6.25799",opvaart,135,18
2025-12-13 21:17:00,244670495,VISTA MARE,Onbekend,"51.85205, 6.10134",opvaart,110,12
2025-12-13 21:27:56,244620670,THREANT,Vrachtschip,"51.82864, 6.21224",opvaart,110,12
2025-12-13 21:40:58,244790535,PANERA,Tanker,"51.82834, 6.21350",opvaart,135,12
2025-12-13 21:44:13,244660002,,,"51.87079, 5.98238",opvaart,,
2025-12-13 21:45:53,211404140,BALTIMORE,Tanker,"51.89780, 5.59390",afvaart,86,10
2025-12-13 21:46:05,244180626,WAALPLUS,Onbekend,"51.86971, 6.04420",afvaart,32,6
2025-12-13 22:05:40,211493530,GAS 81,Tanker,"51.89877, 5.62611",afvaart,107,12
2025-12-13 22:06:15,244620889,GERARD ALBERT,Onbekend,"51.82864, 6.20821",opvaart,135,12
2025-12-13 22:08:19,244009995,VALENTE,Tanker,"51.88043, 5.95402",afvaart,111,13
2025-12-13 22:08:40,244690108,FOCUS,Vrachtschip,"52.16709, 6.39816",opvaart,87,10
2025-12-13 22:08:55,244660923,CADENZA,Onbekend,"52.22154, 6.18182",afvaart,70,9
2025-12-13 22:13:47,244070618,RWS 43,Onbekend,"51.85538, 5.85568",afvaart,19,6
2025-12-13 22:22:33,244697054,KVB TE AMO,Vrachtschip,"51.85774, 5.82597",opvaart,183,12
2025-12-13 22:27:45,244670388,KOOPHANDEL,Onbekend,"51.85618, 6.09183",opvaart,70,9
2025-12-13 22:32:56,211553110,MERAKI,Tanker,"51.83840, 6.17671",opvaart,86,10
2025-12-13 22:43:36,211883510,SLOT YORK,Tanker,"51.85036, 6.13693",afvaart,111,12
2025-12-13 22:43:38,244087055,WEST VIRGINIA,Tanker,"51.82645, 6.21880",opvaart,135,18
2025-12-13 22:49:25,211645330,CHANTAL,Tanker,"51.82226, 6.24798",opvaart,111,12
2025-12-13 23:13:04,244579288,SWISS LNG II,Tanker,"51.82853, 6.22276",opvaart,135,18
2025-12-13 23:14:28,269057367,ALINA,Onbekend,"51.80494, 6.29513",opvaart,135,12
2025-12-13 23:19:04,244000575,CHABELI,Vrachtschip,"51.82896, 6.21474",afvaart,135,14
2025-12-13 23:24:13,244620946,VEERHAVEN IX,Vrachtschip,"51.82103, 6.25246",afvaart,270,23
2025-12-13 23:26:11,244050638,GRINDELWALD,Vrachtschip,"51.89622, 5.55897",opvaart,105,23
2025-12-13 23:35:47,269057853,SALUDO,Tanker,"51.89065, 5.58852",afvaart,135,12
2025-12-13 23:43:51,211439370,SCHLOSS CHAMBORD,Tanker,"51.89226, 5.56763",afvaart,110,12
2025-12-13 23:45:44,244010253,VEERHAVEN VII,Vrachtschip,"51.89070, 5.55207",afvaart,193,35
2025-12-13 23:53:13,211703410,EILTANK 244,Onbekend,"51.82834, 6.20502",opvaart,110,11
