timestamp,mmsi,name,shiptype,latlon,richting,lengte,breedte
2025-12-10 20:45:14,244050411,INDIGO 2,Vrachtschip,"51.83632, 6.17408",opvaart,111,12
2025-12-10 20:46:55,244850067,VICTUS,Onbekend,"51.82955, 6.20378",opvaart,86,10
2025-12-10 20:53:47,244620947,VEERHAVEN X,Vrachtschip,"51.83027, 6.20314",opvaart,270,23
2025-12-10 20:55:34,244620962,ALFA MENTA,Vrachtschip,"51.89822, 5.63932",afvaart,135,15
2025-12-10 20:59:46,244140957,,,"51.86536, 5.98445",opvaart,,
2025-12-10 21:00:44,244710202,HERA,Onbekend,"51.89633, 5.67432",afvaart,81,10
2025-12-10 21:03:10,244770601,ORION,Vrachtschip,"51.87286, 5.98416",opvaart,72,8
2025-12-10 21:08:25,244710133,TRIANGLE,Vrachtschip,"51.82871, 6.20731",opvaart,185,13
2025-12-10 21:14:50,244630606,VICTORIA,Vrachtschip,"51.82866, 6.21328",afvaart,135,18
2025-12-10 21:17:12,211549500,GAS 89,Onbekend,"51.89461, 5.69017",afvaart,95,11
2025-12-10 21:21:10,211439370,SCHLOSS CHAMBORD,Tanker,"51.85079, 6.13642",opvaart,110,12
2025-12-10 21:24:48,244670710,SPERANZA,Onbekend,"51.87549, 5.92407",afvaart,80,9
2025-12-10 21:28:38,244750585,STORM,Vrachtschip,"51.82452, 6.22499",opvaart,79,10
2025-12-10 21:30:06,244660797,,,"51.86420, 5.98419",opvaart,,
2025-12-10 21:31:51,211131790,MAXINE DEYMANN,Vrachtschip,"51.86138, 6.07732",opvaart,135,18
2025-12-10 21:33:19,244650874,MAREA,Vrachtschip,"51.82125, 6.23914",opvaart,135,14
2025-12-10 21:40:11,244780627,HYDRA,Vrachtschip,"51.87138, 5.79353",afvaart,86,10
2025-12-10 21:40:39,244650900,INDEPENDENT,Vrachtschip,"51.85385, 6.08762",afvaart,183,12
2025-12-10 21:52:25,244620945,VEERHAVEN VIII,Vrachtschip,"51.79891, 6.30092",afvaart,270,23
2025-12-10 21:59:27,211645330,CHANTAL,Tanker,"51.86255, 5.98395",opvaart,111,12
2025-12-10 22:01:44,244700744,SAEFTINGE,Onbekend,"51.85486, 6.08917",opvaart,82,8
2025-12-10 22:01:52,245921000,ANNE-S,Vrachtschip,"51.82912, 6.20431",opvaart,80,10
2025-12-10 22:04:09,244070846,JURA,Vrachtschip,"51.77673, 6.33731",afvaart,135,14
2025-12-10 22:06:34,205585490,GOTCHA,Vrachtschip,"51.86228, 5.98384",opvaart,136,12
2025-12-10 22:11:49,211840920,,,"51.86231, 5.98383",opvaart,,
2025-12-10 22:14:51,244750633,VEERHAVEN III,Vrachtschip,"51.89964, 5.59498",afvaart,193,35
2025-12-10 22:19:05,211788670,,,"51.86693, 5.98621",opvaart,,
2025-12-10 22:29:00,244138386,ISIS,Tanker,"51.87371, 5.88262",afvaart,110,12
2025-12-10 22:30:52,211285050,MAIN,Vrachtschip,"51.95827, 5.65206",opvaart,105,11
2025-12-10 22:33:55,211285490,BRINJAL,Tanker,"51.87858, 5.76974",afvaart,110,16
2025-12-10 22:41:04,244670745,DUTCH PRADA,Tanker,"51.85373, 6.08727",afvaart,110,12
2025-12-10 22:58:21,207072229,ELEGANT LADY,Onbekend,"51.85379, 6.08656",afvaart,110,12
2025-12-10 23:03:26,253242440,SIROCCO,Tanker,"51.85362, 6.08725",afvaart,110,12
2025-12-10 23:04:09,244070618,RWS 43,Onbekend,"51.86590, 5.85936",afvaart,19,6
2025-12-10 23:12:17,244370444,DALLAS,Tanker,"51.89902, 5.63525",opvaart,110,12
2025-12-10 23:12:48,244710135,CIRCLE,Vrachtschip,"51.89707, 5.64197",opvaart,191,24
2025-12-10 23:14:17,211706120,RHENUS THIONVILLE1&2,Vrachtschip,"51.87549, 5.79047",afvaart,172,12
2025-12-10 23:24:25,244010304,FUNDAMENT,Vrachtschip,"51.84894, 5.81773",opvaart,85,8
2025-12-10 23:40:29,211848160,KATRIN REICH,Tanker,"51.85415, 6.08642",afvaart,110,12
2025-12-10 23:40:56,269057800,NEW ORLEANS,Tanker,"51.82796, 6.22323",afvaart,135,12
2025-12-10 23:43:18,253000037,APOLLO,Tanker,"51.82791, 6.21455",opvaart,110,14
2025-12-10 23:44:58,244394718,DUANDRA,Onbekend,"51.89515, 5.53245",afvaart,135,18
