timestamp,mmsi,name,shiptype,latlon,richting,lengte,breedte
2025-12-12 14:36:20,244770362,BON VOYAGE,Onbekend,"51.85103, 6.14102",afvaart,65,2
2025-12-12 14:42:27,211111860,NOMIA,Onbekend,"51.82677, 6.22558",opvaart,82,10
2025-12-12 14:44:06,244180626,WAALPLUS,Onbekend,"51.86975, 6.04423",afvaart,32,6
2025-12-12 14:44:54,211513130,NIEDERSACHSEN 22,Onbekend,"51.85349, 6.08775",afvaart,100,11
2025-12-12 14:46:50,244710931,RAPIDO,Vrachtschip,"51.89855, 5.64133",afvaart,86,10
2025-12-12 14:50:10,244690351,AMICITAS,Vrachtschip,"52.16107, 6.21763",opvaart,65,7
2025-12-12 14:51:59,244670181,SERVICE 3,Onbekend,"51.85088, 6.09496",opvaart,35,6
2025-12-12 14:56:19,244130310,INITIUM,Vrachtschip,"51.90331, 6.00799",opvaart,85,10
2025-12-12 15:06:34,244700065,MARELSA,Vrachtschip,"52.16582, 6.31257",opvaart,80,9
2025-12-12 15:08:19,211848160,KATRIN REICH,Tanker,"51.89818, 5.61081",afvaart,110,12
2025-12-12 15:12:13,244726231,NAMASTE,Vrachtschip,"51.82941, 6.20507",opvaart,39,5
2025-12-12 15:15:05,244660068,GRIFFIOEN,Vrachtschip,"51.82933, 6.20893",opvaart,110,13
2025-12-12 15:22:32,211439370,SCHLOSS CHAMBORD,Tanker,"51.84905, 6.13866",afvaart,110,12
2025-12-12 15:22:41,205565390,ZACAPA,Tanker,"51.87543, 5.78899",afvaart,110,12
2025-12-12 15:28:33,244730713,DESEJO,Vrachtschip,"51.85715, 5.82382",afvaart,85,9
2025-12-12 15:32:21,244700736,ZELDENRUST,Onbekend,"52.02051, 6.13373",afvaart,87,12
2025-12-12 15:34:26,211471210,,,"51.85987, 6.08808",afvaart,,
2025-12-12 15:37:09,244110333,INA,Tanker,"51.86816, 6.04861",opvaart,68,7
2025-12-12 15:39:51,244730580,AVENSIS,Vrachtschip,"52.00589, 5.94437",afvaart,105,10
2025-12-12 15:41:03,244250233,FIDUCIE,Vrachtschip,"51.89332, 5.67255",opvaart,110,11
2025-12-12 15:42:02,205571490,TE FITI,Vrachtschip,"51.86654, 5.84978",afvaart,187,12
2025-12-12 15:44:07,244690073,,,"51.86250, 5.98408",opvaart,,
2025-12-12 15:47:43,244700833,MARTINA 2,Onbekend,"51.87014, 6.04221",afvaart,35,6
2025-12-12 15:48:41,244008544,MANGUSTA,Onbekend,"51.86492, 5.98433",opvaart,110,12
2025-12-12 15:52:41,211595680,RUDOLF DEYMANN,Onbekend,"51.82818, 6.21652",opvaart,110,12
2025-12-12 15:57:35,244700744,SAEFTINGE,Onbekend,"51.89935, 5.62777",afvaart,82,8
2025-12-12 15:58:51,205244590,ENAXOR,Vrachtschip,"51.85072, 6.13806",opvaart,105,10
2025-12-12 16:00:07,244700512,LAGUNA,Onbekend,"51.85447, 6.08758",afvaart,110,12
2025-12-12 16:02:18,244670388,KOOPHANDEL,Onbekend,"51.95977, 5.94973",afvaart,70,9
2025-12-12 16:08:14,244234462,VERNA,Tanker,"51.86401, 5.98394",opvaart,86,10
2025-12-12 16:15:12,253242396,MARINA,Onbekend,"51.85577, 6.08643",afvaart,84,9
2025-12-12 16:16:54,244660340,,,"51.87046, 5.93841",afvaart,,
2025-12-12 16:18:25,244710719,HILBER,Vrachtschip,"51.85655, 6.08501",opvaart,65,7
2025-12-12 16:19:38,211487450,,,"51.87250, 5.98265",opvaart,,
2025-12-12 16:22:21,244730336,TERCERO,Vrachtschip,"51.85327, 6.09884",opvaart,85,8
2025-12-12 16:30:04,211882550,,,"51.86527, 6.06024",opvaart,,
2025-12-12 16:30:14,244620320,GALAXY,Onbekend,"51.81618, 6.27027",afvaart,135,15
2025-12-12 16:30:37,211881800,,,"51.85525, 6.08880",afvaart,,
2025-12-12 16:32:19,211712470,WALTER,Tanker,"51.84132, 6.15994",opvaart,105,12
2025-12-12 16:43:30,244060084,EXUMA,Onbekend,"51.99783, 6.20676",opvaart,55,7
2025-12-12 16:54:02,244700337,,,"51.87397, 5.98931",opvaart,,
2025-12-12 16:54:21,244660069,,,"51.86039, 6.08417",afvaart,,
2025-12-12 17:03:56,244830522,ADRIAAN PIETER,Vrachtschip,"51.83370, 6.18590",afvaart,110,10
2025-12-12 17:04:30,244710537,LUMINA,Vrachtschip,"51.89294, 5.66007",opvaart,80,8
2025-12-12 17:05:13,211516560,JASMAR,Tanker,"51.89595, 5.67422",afvaart,106,11
2025-12-12 17:06:06,211822470,BOTTICELLI,Tanker,"51.89442, 5.68714",opvaart,110,12
2025-12-12 17:09:29,244110268,DEIMOS,Vrachtschip,"51.93234, 5.96406",opvaart,69,8
2025-12-12 17:09:56,244850307,FURKA,Vrachtschip,"51.82587, 6.24056",afvaart,105,11
2025-12-12 17:10:30,244650895,,,"51.87620, 6.02701",afvaart,,
2025-12-12 17:12:30,244180624,SAMOON,Vrachtschip,"51.82943, 6.20734",opvaart,110,12
2025-12-12 17:13:15,244180941,,,"51.85349, 6.08708",afvaart,,
2025-12-12 17:14:21,244110172,MIRYANA,Vrachtschip,"51.85706, 6.09118",afvaart,105,11
2025-12-12 17:16:43,244700227,,,"51.86574, 5.98369",opvaart,,
2025-12-12 17:21:42,244660287,TERRA,Vrachtschip,"51.80997, 6.28577",afvaart,110,12
2025-12-12 17:22:08,269057367,ALINA,Onbekend,"51.82945, 6.20250",opvaart,135,12
2025-12-12 17:22:25,244670355,BORNEO,Onbekend,"51.87297, 5.78207",opvaart,110,12
2025-12-12 17:23:00,244690108,FOCUS,Vrachtschip,"52.16535, 6.29377",opvaart,87,10
2025-12-12 17:23:27,244790375,VUELTA,Vrachtschip,"52.16436, 6.31134",opvaart,110,12
2025-12-12 17:23:48,244690071,RANGER,Vrachtschip,"51.85789, 6.09005",afvaart,110,12
2025-12-12 17:24:16,211493560,GAS 83,Onbekend,"51.86116, 5.83439",opvaart,111,12
2025-12-12 17:28:39,244013109,ESTO FIDELIS,Vrachtschip,"51.95654, 5.64969",afvaart,80,9
2025-12-12 17:29:41,211632510,,,"51.86410, 5.98355",opvaart,,
2025-12-12 17:31:18,211489210,AEGLE,Tanker,"51.89925, 5.62455",afvaart,110,11
2025-12-12 17:40:43,244313877,PIZ ALBANA,Tanker,"51.82193, 6.26068",opvaart,86,12
2025-12-12 17:43:16,269087721,VIKING HERVOR,Passagiersschip,"51.89975, 5.61536",afvaart,135,12
2025-12-12 17:44:15,211394510,LISA REICH,Tanker,"51.82684, 6.21649",opvaart,86,10
2025-12-12 17:45:03,244070618,RWS 43,Onbekend,"51.85396, 5.82244",opvaart,19,6
2025-12-12 17:45:49,244660200,TYDA KYRA,Onbekend,"51.87164, 5.86140",afvaart,70,7
2025-12-12 17:50:01,244620910,INGE,Onbekend,"51.86896, 5.86130",afvaart,183,6
2025-12-12 17:51:47,218054530,MANNHEIM I,Onbekend,"51.86303, 5.98384",opvaart,193,12
2025-12-12 17:53:50,244710038,HELENA ADRIAAN,Vrachtschip,"51.89800, 5.63510",afvaart,100,12
2025-12-12 17:57:35,244650931,,,"51.88107, 6.00526",,,
2025-12-12 18:02:25,244670182,SERVICE 4,Onbekend,"51.84815, 6.12885",afvaart,35,6
2025-12-12 18:03:43,305023300,RMS CUXHAVEN,Vrachtschip,"51.83974, 6.16429",opvaart,80,11
2025-12-12 18:03:58,244025954,,,"51.85780, 6.08502",afvaart,,
2025-12-12 18:09:41,244620947,VEERHAVEN X,Vrachtschip,"51.81040, 6.28462",afvaart,270,23
2025-12-12 18:19:59,244710335,VAGRANT,Vrachtschip,"51.86856, 5.81818",afvaart,86,10
2025-12-12 18:22:05,269057858,TOSCANA,Tanker,"51.81828, 6.23738",opvaart,110,12
2025-12-12 18:22:27,244083800,BARLETTA,Tanker,"51.89939, 5.62304",opvaart,110,12
2025-12-12 18:23:29,244710940,GRIFFITRANS,Vrachtschip,"51.87404, 5.76081",opvaart,110,13
2025-12-12 18:23:29,244700937,IRIS,Onbekend,"51.90323, 6.00947",afvaart,67,10
2025-12-12 18:24:51,211764030,GAS 93,Onbekend,"51.82921, 6.21016",afvaart,110,12
2025-12-12 18:28:25,244650640,SIJTJE,Vrachtschip,"51.90340, 6.00793",opvaart,67,10
2025-12-12 18:30:53,244700802,SANSTOARM,Vrachtschip,"52.15581, 6.19489",opvaart,62,7
2025-12-12 18:34:10,244721416,BLAAK,Tanker,"51.83676, 6.17249",opvaart,86,12
2025-12-12 18:39:16,205584290,,,"51.85684, 6.08881",afvaart,,
2025-12-12 18:45:00,244630043,PERFORMANCE,Tanker,"51.81785, 6.26096",afvaart,86,13
2025-12-12 18:54:04,244710331,,,"51.86002, 6.09036",afvaart,,
2025-12-12 18:56:23,211486580,EILTANK 19,Tanker,"51.89932, 5.63402",opvaart,110,14
2025-12-12 18:57:36,244100272,RENOVATIE,Vrachtschip,"51.83617, 6.17448",opvaart,135,14
2025-12-12 19:03:39,205579490,FLORENCE,Vrachtschip,"51.89634, 5.65668",afvaart,135,24
2025-12-12 19:12:14,205407490,NEW YORK CITY,Vrachtschip,"51.85568, 6.08552",opvaart,110,12
2025-12-12 19:12:20,244660165,,,"51.85554, 6.08684",afvaart,,
2025-12-12 19:16:19,244670581,COMMEARE,Vrachtschip,"51.89926, 5.63310",afvaart,110,12
2025-12-12 19:24:54,244750760,,,"51.86783, 5.92372",afvaart,,
2025-12-12 19:25:33,244210279,EXCELSIOR,Onbekend,"51.89977, 5.61958",afvaart,135,13
2025-12-12 19:31:26,244660797,ADELANTE,Vrachtschip,"51.82885, 6.22358",afvaart,110,12
2025-12-12 19:31:38,211517480,,,"51.87336, 5.97928",afvaart,,
2025-12-12 19:32:08,269057620,RPG BRISTOL,Tanker,"51.86297, 5.98390",opvaart,110,12
2025-12-12 19:32:40,211689390,RHENUS DUISBURG,Vrachtschip,"51.82807, 6.20969",opvaart,187,22
2025-12-12 19:35:37,269057755,AMALUCIA,Passagiersschip,"51.88061, 5.75706",afvaart,135,12
2025-12-12 19:36:39,205437990,SAKETA,Vrachtschip,"51.85410, 6.08760",afvaart,80,10
2025-12-12 19:46:58,244870674,AMADEUS AQUAMARIJN,Vrachtschip,"51.83699, 6.17879",opvaart,88,11
2025-12-12 19:47:35,244615460,,,"51.86319, 5.98365",opvaart,,
2025-12-12 19:47:41,244780760,OOSTERDOK,Onbekend,"51.85356, 5.82158",afvaart,19,6
2025-12-12 19:48:27,244710353,VAYA CON DIOS,Vrachtschip,"51.85423, 6.08774",afvaart,135,12
2025-12-12 19:51:42,244730973,,,"51.85642, 6.08162",afvaart,,
2025-12-12 19:57:07,244670805,SPERANZA,Onbekend,"52.16188, 6.20163",afvaart,110,11
2025-12-12 20:05:51,244750019,LIBRA,Vrachtschip,"51.89937, 5.57585",afvaart,188,24
2025-12-12 20:06:08,244750633,VEERHAVEN III,Vrachtschip,"51.89879, 5.58786",afvaart,193,35
2025-12-12 20:11:37,244697054,KVB TE AMO,Vrachtschip,"51.83035, 6.19753",opvaart,183,12
2025-12-12 20:11:48,244660683,,,"51.85407, 6.08455",afvaart,,
2025-12-12 20:19:22,244396627,WODARA,Vrachtschip,"51.85587, 6.08749",opvaart,85,10
2025-12-12 20:33:36,244730094,DEO JUVANTE,Onbekend,"51.86422, 5.92049",afvaart,86,9
2025-12-12 20:36:22,244770362,BON VOYAGE,Onbekend,"51.85103, 6.14098",afvaart,65,2
2025-12-12 20:49:22,205271390,THEODELA,Onbekend,"51.80059, 6.29980",afvaart,110,12
2025-12-12 20:53:09,244670181,SERVICE 3,Onbekend,"51.85990, 6.07575",opvaart,35,6
2025-12-12 20:53:12,244660660,ADDIO,Onbekend,"51.85428, 6.08688",afvaart,80,9
2025-12-12 20:59:04,244650397,GAVIALIS,Onbekend,"51.89497, 5.67925",opvaart,183,12
2025-12-12 21:04:58,245784000,RWS 72,Onbekend,"51.97873, 5.86912",opvaart,24,6
2025-12-12 21:08:57,244078721,VARIATIE,Onbekend,"51.85781, 5.82516",opvaart,81,
2025-12-12 21:15:18,211848160,KATRIN REICH,Tanker,"51.82497, 6.24842",opvaart,110,12
2025-12-12 21:26:42,244690901,VOYAGE,Tanker,"51.82290, 6.21471",opvaart,121,12
2025-12-12 21:33:50,244700736,ZELDENRUST,Onbekend,"51.85694, 5.87717",afvaart,87,12
2025-12-12 21:37:50,244660961,XAVI,Onbekend,"51.82972, 6.21711",afvaart,86,10
2025-12-12 21:49:05,244058470,SPERA,Tanker,"51.86234, 5.98387",opvaart,111,14
2025-12-12 21:58:37,244001862,SELENE,Vrachtschip,"51.87627, 5.78948",afvaart,105,10
2025-12-12 22:00:17,244650986,DE ZONNEBLOEM,Passagiersschip,"51.82312, 6.21240",opvaart,116,13
2025-12-12 22:02:10,211496450,,,"51.85639, 6.08248",afvaart,,
2025-12-12 22:07:09,211303380,VAN GOGH,Tanker,"51.85416, 6.08659",afvaart,110,12
2025-12-12 22:08:41,211650900,HEINZ MERTZ,Vrachtschip,"51.85775, 5.82514",afvaart,100,11
2025-12-12 22:09:43,244670388,KOOPHANDEL,Onbekend,"51.85620, 6.09177",opvaart,70,9
2025-12-12 22:20:02,244677274,INITIO,Vrachtschip,"51.90312, 5.63974",afvaart,86,10
2025-12-12 22:33:52,244921844,INVADO,Tanker,"51.89944, 5.62253",afvaart,85,10
2025-12-12 22:34:02,253242440,SIROCCO,Tanker,"51.89822, 5.64047",opvaart,110,12
2025-12-12 22:34:09,244000826,MARYLAND,Tanker,"51.90068, 5.58235",opvaart,135,12
2025-12-12 22:38:04,244620945,VEERHAVEN VIII,Vrachtschip,"51.79804, 6.30238",afvaart,270,24
2025-12-12 22:38:08,229768000,EMERALD SKY,Passagiersschip,"51.85508, 6.08475",afvaart,135,11
2025-12-12 22:45:16,248880000,SCENIC PEARL,Passagiersschip,"51.87179, 5.79662",afvaart,135,12
2025-12-12 22:48:07,244029556,BLUE EMILY,Tanker,"51.97086, 5.93369",afvaart,110,12
2025-12-12 22:55:21,211664590,TMS MAX,Tanker,"51.85393, 6.08708",afvaart,105,11
2025-12-12 22:59:17,211510610,LINDENHOF,Onbekend,"51.82945, 6.20386",opvaart,110,10
2025-12-12 23:00:55,253242471,HERKULES VIII,Onbekend,"51.86901, 5.94342",afvaart,,
2025-12-12 23:01:59,244700581,THERA,Tanker,"51.89856, 5.58769",opvaart,140,12
2025-12-12 23:05:50,244710537,LUMINA,Vrachtschip,"51.85722, 5.82609",opvaart,80,8
2025-12-12 23:13:38,244025989,MILLORA,Tanker,"51.82626, 6.22248",opvaart,135,12
2025-12-12 23:20:21,244110172,MIRYANA,Vrachtschip,"51.85706, 6.09118",opvaart,105,11
2025-12-12 23:21:03,211748260,LOUISA,Tanker,"51.82733, 6.21582",opvaart,110,12
2025-12-12 23:22:37,269057472,RP BRUSSEL,Tanker,"51.83139, 6.19539",opvaart,110,14
2025-12-12 23:23:44,244700833,MARTINA 2,Onbekend,"51.87016, 6.04208",opvaart,35,6
2025-12-12 23:32:35,244859614,AUDENDA,Tanker,"51.82330, 6.23222",opvaart,110,12
2025-12-12 23:34:15,244660542,VERA,Vrachtschip,"51.89813, 5.60400",afvaart,109,23
2025-12-12 23:52:28,205528890,CHARIS,Tanker,"51.89940, 5.61923",afvaart,135,15
2025-12-12 23:52:43,211549500,GAS 89,Onbekend,"51.83951, 6.16595",opvaart,95,11
